ref,info
6777719447,"<tag k=""addr:housenumber"" v=""206""/><tag k=""addr:street"" v=""Đường Lâm Văn Bền""/>"
6777759408,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6777759409,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6777766285,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6777766286,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6777766287,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6777768979,"<tag k=""addr:housenumber"" v=""462""/><tag k=""addr:street"" v=""Đường Lê Văn Lương""/>"
6777768980,"<tag k=""addr:housenumber"" v=""484""/><tag k=""addr:street"" v=""Đường Lê Văn Lương""/>"
6777772408,"<tag k=""addr:housenumber"" v=""99""/><tag k=""addr:street"" v=""Đường số 15""/>"
6777772410,"<tag k=""addr:housenumber"" v=""5/12B""/><tag k=""addr:street"" v=""Đường số 2""/>"
6777772413,"<tag k=""addr:housenumber"" v=""34""/><tag k=""addr:street"" v=""Đường số 3""/>"
6777772415,"<tag k=""addr:housenumber"" v=""6A""/><tag k=""addr:street"" v=""Đường số 3""/>"
6777799018,"<tag k=""addr:housenumber"" v=""62""/><tag k=""addr:street"" v=""Đường Trần Tuấn Khải""/>"
6777799019,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6777799020,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6777799034,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6777799035,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6777799036,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6777799037,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6777799038,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6777799039,"<tag k=""addr:housenumber"" v=""79""/><tag k=""addr:street"" v=""Đường Bùi Hữu Nghĩa""/>"
6777820196,"<tag k=""addr:housenumber"" v=""75""/><tag k=""addr:street"" v=""Đường số 51""/>"
6777820197,"<tag k=""addr:housenumber"" v=""89""/><tag k=""addr:street"" v=""Đường số 51""/>"
6777820198,"<tag k=""addr:housenumber"" v=""119""/><tag k=""addr:street"" v=""Đường số 51""/>"
6777820199,"<tag k=""addr:housenumber"" v=""129""/><tag k=""addr:street"" v=""Đường số 51""/>"
6777820200,"<tag k=""addr:housenumber"" v=""141""/><tag k=""addr:street"" v=""Đường số 51""/>"
6777820201,"<tag k=""addr:housenumber"" v=""157""/><tag k=""addr:street"" v=""Đường số 51""/>"
6777820202,"<tag k=""addr:housenumber"" v=""173B""/><tag k=""addr:street"" v=""Đường số 51""/>"
6777820203,"<tag k=""addr:housenumber"" v=""39""/><tag k=""addr:street"" v=""Đường Mai Văn Vĩnh""/>"
6777820204,"<tag k=""addr:housenumber"" v=""49""/><tag k=""addr:street"" v=""Đường Mai Văn Vĩnh""/>"
6777820205,"<tag k=""addr:housenumber"" v=""59""/><tag k=""addr:street"" v=""Đường Mai Văn Vĩnh""/>"
6777820206,"<tag k=""addr:housenumber"" v=""67""/><tag k=""addr:street"" v=""Đường Mai Văn Vĩnh""/>"
6777820207,"<tag k=""addr:housenumber"" v=""316""/><tag k=""addr:street"" v=""Đường Nguyễn Thị Thập""/>"
6777883152,"<tag k=""addr:housenumber"" v=""6""/><tag k=""addr:street"" v=""Hẻm 62 Lâm Văn Bền""/>"
6777921740,"<tag k=""addr:housenumber"" v=""9""/><tag k=""addr:street"" v=""Đường 81""/>"
6777921741,"<tag k=""addr:housenumber"" v=""31""/><tag k=""addr:street"" v=""Đường 81""/>"
6777921742,"<tag k=""addr:housenumber"" v=""29""/><tag k=""addr:street"" v=""Đường 81""/>"
6777969917,"<tag k=""addr:housenumber"" v=""91""/><tag k=""addr:street"" v=""Đường số 75""/>"
6777981230,"<tag k=""addr:housenumber"" v=""50""/><tag k=""addr:street"" v=""Đường 40""/>"
6777994148,"<tag k=""addr:housenumber"" v=""22""/><tag k=""addr:street"" v=""Số 46 Tân Quy Đông""/>"
6777994149,"<tag k=""addr:housenumber"" v=""24""/><tag k=""addr:street"" v=""Số 46 Tân Quy Đông""/>"
6777994150,"<tag k=""addr:housenumber"" v=""168""/><tag k=""addr:street"" v=""Đường 40""/>"
6777995144,"<tag k=""addr:housenumber"" v=""46""/><tag k=""addr:street"" v=""Số 25 Tân Quy Đông""/>"
6777995145,"<tag k=""addr:housenumber"" v=""54""/><tag k=""addr:street"" v=""Số 25 Tân Quy Đông""/>"
6777995146,"<tag k=""addr:housenumber"" v=""56""/><tag k=""addr:street"" v=""Số 25 Tân Quy Đông""/>"
6777995147,"<tag k=""addr:housenumber"" v=""58""/><tag k=""addr:street"" v=""Số 25 Tân Quy Đông""/>"
6777995148,"<tag k=""addr:housenumber"" v=""60""/><tag k=""addr:street"" v=""Số 25 Tân Quy Đông""/>"
6777995149,"<tag k=""addr:housenumber"" v=""62""/><tag k=""addr:street"" v=""Số 25 Tân Quy Đông""/>"
6777995150,"<tag k=""addr:housenumber"" v=""86""/><tag k=""addr:street"" v=""Số 25 Tân Quy Đông""/>"
6777995151,"<tag k=""addr:housenumber"" v=""88""/><tag k=""addr:street"" v=""Số 25 Tân Quy Đông""/>"
6778061085,"<tag k=""addr:housenumber"" v=""3""/><tag k=""addr:street"" v=""Đường sổ 31""/>"
6778074885,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778074886,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778074887,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778074888,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778074891,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778074892,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778074893,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778074894,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778074895,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778074896,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778074897,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778074898,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778074899,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778074900,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778074901,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778074902,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778074903,"<tag k=""addr:housenumber"" v=""5E1""/><tag k=""addr:street"" v=""Số 48 Tân Quy Đông""/>"
6778074904,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778074905,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778074906,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778074907,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778074908,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778074909,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778074910,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778148816,"<tag k=""addr:housenumber"" v=""148""/><tag k=""addr:street"" v=""Đường Nguyễn Biểu""/>"
6778148817,"<tag k=""addr:housenumber"" v=""150""/><tag k=""addr:street"" v=""Đường Nguyễn Biểu""/>"
6778148818,"<tag k=""addr:housenumber"" v=""152""/><tag k=""addr:street"" v=""Đường Nguyễn Biểu""/>"
6778148819,"<tag k=""addr:housenumber"" v=""156""/><tag k=""addr:street"" v=""Đường Nguyễn Biểu""/>"
6778150572,"<tag k=""addr:housenumber"" v=""513""/><tag k=""addr:street"" v=""Đường Lê Văn Lương""/>"
6778152379,"<tag k=""addr:housenumber"" v=""203""/><tag k=""addr:street"" v=""Đường 30""/>"
6778152380,"<tag k=""addr:housenumber"" v=""4""/><tag k=""addr:street"" v=""Số 63 Tân Quy Đông""/>"
6778152381,"<tag k=""addr:housenumber"" v=""6""/><tag k=""addr:street"" v=""Số 63 Tân Quy Đông""/>"
6778152382,"<tag k=""addr:housenumber"" v=""14""/><tag k=""addr:street"" v=""Số 63 Tân Quy Đông""/>"
6778152383,"<tag k=""addr:housenumber"" v=""15G1""/><tag k=""addr:street"" v=""Số 63 Tân Quy Đông""/>"
6778152384,"<tag k=""addr:housenumber"" v=""18G1""/><tag k=""addr:street"" v=""Số 63 Tân Quy Đông""/>"
6778154673,"<tag k=""addr:housenumber"" v=""46""/><tag k=""addr:street"" v=""Đường Lâm Văn Bền""/>"
6778154674,"<tag k=""addr:housenumber"" v=""16""/><tag k=""addr:street"" v=""Đường Lâm Văn Bền""/>"
6778160785,"<tag k=""addr:housenumber"" v=""10G3""/><tag k=""addr:street"" v=""Đường 59""/>"
6778160786,"<tag k=""addr:housenumber"" v=""47""/><tag k=""addr:street"" v=""Đường 59""/>"
6778160787,"<tag k=""addr:housenumber"" v=""43""/><tag k=""addr:street"" v=""Đường 59""/>"
6778160788,"<tag k=""addr:housenumber"" v=""42""/><tag k=""addr:street"" v=""Đường 59""/>"
6778160789,"<tag k=""addr:housenumber"" v=""3G3""/><tag k=""addr:street"" v=""Số 52 Tân Quy Đông""/>"
6778160790,"<tag k=""addr:housenumber"" v=""4G3""/><tag k=""addr:street"" v=""Số 52 Tân Quy Đông""/>"
6778160791,"<tag k=""addr:housenumber"" v=""5G3""/><tag k=""addr:street"" v=""Số 52 Tân Quy Đông""/>"
6778160792,"<tag k=""addr:housenumber"" v=""6G3""/><tag k=""addr:street"" v=""Số 52 Tân Quy Đông""/>"
6778160793,"<tag k=""addr:housenumber"" v=""58""/><tag k=""addr:street"" v=""Số 53 Tân Quy Đông""/>"
6778160794,"<tag k=""addr:housenumber"" v=""57""/><tag k=""addr:street"" v=""Đường 53""/>"
6778160795,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778160796,"<tag k=""addr:city"" v=""Hồ Chí Minh""/><tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:housenumber"" v=""21""/><tag k=""addr:postcode"" v=""700000""/><tag k=""addr:street"" v=""Đường 53""/><tag k=""addr:subdistrict"" v=""Tân Phong""/>"
6778160797,"<tag k=""addr:city"" v=""Hồ Chí Minh""/><tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:housenumber"" v=""17""/><tag k=""addr:street"" v=""Đường 53""/><tag k=""addr:subdistrict"" v=""Tân Phong""/>"
6778160798,"<tag k=""addr:city"" v=""Hồ Chí Minh""/><tag k=""addr:district"" v=""Quận 7""/><tag k=""addr:housenumber"" v=""15""/><tag k=""addr:street"" v=""Đường 53""/><tag k=""addr:subdistrict"" v=""Tân Phong""/>"
6778198847,"<tag k=""addr:housenumber"" v=""86""/><tag k=""addr:street"" v=""Đường 30""/>"
6778198848,"<tag k=""addr:housenumber"" v=""72""/><tag k=""addr:street"" v=""Đường 30""/>"
6778198849,"<tag k=""addr:housenumber"" v=""74""/><tag k=""addr:street"" v=""Đường 30""/>"
6778198850,"<tag k=""addr:housenumber"" v=""48""/><tag k=""addr:street"" v=""Đường 30""/>"
6778198851,"<tag k=""addr:housenumber"" v=""46""/><tag k=""addr:street"" v=""Đường 30""/>"
6778198852,"<tag k=""addr:housenumber"" v=""4E1""/><tag k=""addr:street"" v=""Số 48 Tân Quy Đông""/>"
6778201342,"<tag k=""crossing"" v=""traffic_signals""/><tag k=""highway"" v=""crossing""/>"
6778201343,"<tag k=""addr:housenumber"" v=""635""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778201344,"<tag k=""addr:housenumber"" v=""639""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778201345,"<tag k=""addr:housenumber"" v=""633""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778201346,"<tag k=""addr:housenumber"" v=""629""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778201347,"<tag k=""addr:housenumber"" v=""624""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778201348,"<tag k=""addr:housenumber"" v=""625""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778201349,"<tag k=""addr:housenumber"" v=""605""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778201350,"<tag k=""addr:housenumber"" v=""603""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778201351,"<tag k=""addr:housenumber"" v=""597""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778201355,"<tag k=""addr:housenumber"" v=""737""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778201359,"<tag k=""access"" v=""private""/><tag k=""barrier"" v=""lift_gate""/>"
6778201360,"<tag k=""access"" v=""private""/><tag k=""barrier"" v=""lift_gate""/>"
6778201361,"<tag k=""access"" v=""private""/><tag k=""barrier"" v=""lift_gate""/>"
6778201362,"<tag k=""addr:street"" v=""Trần Xuân Soạn""/><tag k=""amenity"" v=""bank""/><tag k=""name"" v=""Sacombank""/><tag k=""not:brand:wikidata"" v=""Q6123772""/>"
6778201363,"<tag k=""addr:housenumber"" v=""829""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778201366,"<tag k=""addr:housenumber"" v=""837""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778201369,"<tag k=""addr:housenumber"" v=""883""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778201370,"<tag k=""addr:housenumber"" v=""885""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778201371,"<tag k=""addr:housenumber"" v=""887""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778201376,"<tag k=""addr:housenumber"" v=""899""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778201379,"<tag k=""addr:housenumber"" v=""913""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778201380,"<tag k=""addr:housenumber"" v=""915""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778201381,"<tag k=""addr:housenumber"" v=""917""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778201382,"<tag k=""addr:housenumber"" v=""919""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778201383,"<tag k=""addr:housenumber"" v=""933""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778201384,"<tag k=""addr:housenumber"" v=""969""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778206566,"<tag k=""addr:housenumber"" v=""106""/><tag k=""addr:street"" v=""Đường sổ 28""/>"
6778206567,"<tag k=""addr:housenumber"" v=""96""/><tag k=""addr:street"" v=""Đường sổ 28""/>"
6778206568,"<tag k=""addr:housenumber"" v=""90""/><tag k=""addr:street"" v=""Đường sổ 28""/>"
6778206569,"<tag k=""addr:housenumber"" v=""64""/><tag k=""addr:street"" v=""Đường sổ 28""/>"
6778206570,"<tag k=""addr:housenumber"" v=""64""/><tag k=""addr:street"" v=""Đường sổ 32""/>"
6778206571,"<tag k=""addr:housenumber"" v=""62""/><tag k=""addr:street"" v=""Đường sổ 32""/>"
6778206572,"<tag k=""addr:housenumber"" v=""25""/><tag k=""addr:street"" v=""Đường 66""/>"
6778206573,"<tag k=""addr:housenumber"" v=""9""/><tag k=""addr:street"" v=""Đường số 75""/>"
6778213364,"<tag k=""addr:housenumber"" v=""75""/><tag k=""addr:street"" v=""Đường Phan Huy Thực""/>"
6778213365,"<tag k=""addr:housenumber"" v=""93""/><tag k=""addr:street"" v=""Đường Phan Huy Thực""/>"
6778213366,"<tag k=""addr:housenumber"" v=""5""/><tag k=""addr:street"" v=""Đường số 6""/>"
6778213367,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778213368,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778213369,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778213372,"<tag k=""addr:housenumber"" v=""110""/><tag k=""addr:street"" v=""Đường số 4""/>"
6778213373,"<tag k=""addr:housenumber"" v=""20""/><tag k=""addr:street"" v=""Đường số 4""/>"
6778213374,"<tag k=""addr:housenumber"" v=""8""/><tag k=""addr:street"" v=""Đường số 4""/>"
6778213375,"<tag k=""addr:housenumber"" v=""130""/><tag k=""addr:street"" v=""Đường số 1""/>"
6778213376,"<tag k=""addr:housenumber"" v=""50""/><tag k=""addr:street"" v=""Đường số 1""/>"
6778213377,"<tag k=""addr:housenumber"" v=""40""/><tag k=""addr:street"" v=""Đường số 1""/>"
6778213380,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778213381,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778213382,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778213383,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778214620,"<tag k=""addr:housenumber"" v=""24""/><tag k=""addr:street"" v=""Đường số 75""/>"
6778214621,"<tag k=""addr:housenumber"" v=""18""/><tag k=""addr:street"" v=""Đường số 75""/>"
6778214622,"<tag k=""addr:housenumber"" v=""12""/><tag k=""addr:street"" v=""Đường số 75""/>"
6778219285,"<tag k=""addr:housenumber"" v=""977""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778219286,"<tag k=""addr:housenumber"" v=""973""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778219287,"<tag k=""addr:housenumber"" v=""981""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778219289,"<tag k=""addr:housenumber"" v=""983""/><tag k=""addr:street"" v=""Đường Trần Xuân Soạn""/>"
6778221686,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778221687,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778221688,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778221689,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778229866,"<tag k=""addr:housenumber"" v=""55""/><tag k=""addr:street"" v=""Đường số 31""/>"
6778229867,"<tag k=""addr:housenumber"" v=""92""/><tag k=""addr:street"" v=""Đường số 14""/>"
6778229870,"<tag k=""addr:housenumber"" v=""110""/><tag k=""addr:street"" v=""Đường số 17""/>"
6778229871,"<tag k=""addr:housenumber"" v=""84""/><tag k=""addr:street"" v=""Đường số 17""/>"
6778235809,"<tag k=""addr:housenumber"" v=""18""/><tag k=""addr:street"" v=""Đường số 17""/>"
6778235810,"<tag k=""addr:street"" v=""Đường Mai Văn Vĩnh""/><tag k=""amenity"" v=""cafe""/><tag k=""name"" v=""Cà Phê Richy""/>"
6778235811,"<tag k=""addr:housenumber"" v=""19""/><tag k=""addr:street"" v=""Đường Mai Văn Vĩnh""/>"
6778251850,"<tag k=""addr:housenumber"" v=""46""/><tag k=""addr:street"" v=""Số 41 Tân Quy Đông""/>"
6778254103,"<tag k=""addr:housenumber"" v=""11""/><tag k=""addr:street"" v=""Đường Trần Tuấn Khải""/>"
6778254104,"<tag k=""addr:housenumber"" v=""26""/><tag k=""addr:street"" v=""Đường Đào Tấn""/>"
6778254114,"<tag k=""addr:housenumber"" v=""6""/><tag k=""addr:street"" v=""Đường Trần Tuấn Khải""/>"
6778254115,"<tag k=""addr:housenumber"" v=""8""/><tag k=""addr:street"" v=""Đường Trần Tuấn Khải""/>"
6778254116,"<tag k=""addr:housenumber"" v=""66""/><tag k=""addr:street"" v=""Đường Trần Tuấn Khải""/>"
6778254117,"<tag k=""addr:housenumber"" v=""64""/><tag k=""addr:street"" v=""Đường Trần Tuấn Khải""/>"
6778254121,"<tag k=""addr:housenumber"" v=""977""/><tag k=""addr:street"" v=""Đường Trần Hưng Ðạo""/>"
6778254127,"<tag k=""addr:housenumber"" v=""909""/><tag k=""addr:street"" v=""Đường Trần Hưng Ðạo""/>"
6778254128,"<tag k=""addr:housenumber"" v=""907""/><tag k=""addr:street"" v=""Đường Trần Hưng Ðạo""/>"
6778254129,"<tag k=""addr:housenumber"" v=""905""/><tag k=""addr:street"" v=""Đường Trần Hưng Ðạo""/>"
6778254130,"<tag k=""barrier"" v=""gate""/>"
6778254132,"<tag k=""addr:housenumber"" v=""897""/><tag k=""addr:street"" v=""Đường Trần Hưng Ðạo""/>"
6778254133,"<tag k=""addr:housenumber"" v=""813""/><tag k=""addr:street"" v=""Đường Trần Hưng Ðạo""/>"
6778254134,"<tag k=""addr:housenumber"" v=""785""/><tag k=""addr:street"" v=""Đường Trần Hưng Ðạo""/>"
6778332563,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778332564,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778332565,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778332566,"<tag k=""crossing"" v=""uncontrolled""/><tag k=""highway"" v=""crossing""/>"
6778353119,"<tag k=""addr:housenumber"" v=""79""/><tag k=""addr:street"" v=""Đường Trần Nhân Tôn""/>"
6778353120,"<tag k=""addr:housenumber"" v=""83""/><tag k=""addr:street"" v=""Đường Trần Nhân Tôn""/>"
6778366438,"<tag k=""addr:housenumber"" v=""40""/><tag k=""addr:street"" v=""Dủổng sổ 44""/>"
6778366439,"<tag k=""addr:housenumber"" v=""22""/><tag k=""addr:street"" v=""Dủổng sổ 44""/>"
6778366440,"<tag k=""addr:housenumber"" v=""20""/><tag k=""addr:street"" v=""Dủổng sổ 44""/>"
6778366441,"<tag k=""addr:housenumber"" v=""6""/><tag k=""addr:street"" v=""Dủổng sổ 44""/>"
6778366442,"<tag k=""addr:housenumber"" v=""4""/><tag k=""addr:street"" v=""Dủổng sổ 44""/>"
6778366443,"<tag k=""addr:housenumber"" v=""3""/><tag k=""addr:street"" v=""Dủổng sổ 44""/>"
6778366444,"<tag k=""addr:housenumber"" v=""25""/><tag k=""addr:street"" v=""Dủổng sổ 44""/>"
6778366445,"<tag k=""addr:housenumber"" v=""33""/><tag k=""addr:street"" v=""Dủổng sổ 44""/>"
6778366446,"<tag k=""addr:housenumber"" v=""39""/><tag k=""addr:street"" v=""Dủổng sổ 44""/>"
6778366447,"<tag k=""addr:housenumber"" v=""41""/><tag k=""addr:street"" v=""Dủổng sổ 44""/>"
6778366448,"<tag k=""addr:housenumber"" v=""104""/><tag k=""addr:street"" v=""Đường 40""/>"
6778366449,"<tag k=""addr:housenumber"" v=""102""/><tag k=""addr:street"" v=""Đường 40""/>"
6778366450,"<tag k=""addr:housenumber"" v=""100""/><tag k=""addr:street"" v=""Đường 40""/>"
6778366451,"<tag k=""addr:housenumber"" v=""98""/><tag k=""addr:street"" v=""Đường 40""/>"
6778366452,"<tag k=""addr:housenumber"" v=""34""/><tag k=""addr:street"" v=""Số 41 Tân Quy Đông""/>"
6778366453,"<tag k=""addr:housenumber"" v=""28""/><tag k=""addr:street"" v=""Số 41 Tân Quy Đông""/>"
6778366454,"<tag k=""addr:housenumber"" v=""18""/><tag k=""addr:street"" v=""Số 41 Tân Quy Đông""/>"
6778395438,"<tag k=""addr:housenumber"" v=""6""/><tag k=""addr:street"" v=""Đường số 75""/>"
6778395439,"<tag k=""addr:housenumber"" v=""19""/><tag k=""addr:street"" v=""Đường số 75""/>"
6778395440,"<tag k=""addr:housenumber"" v=""10""/><tag k=""addr:street"" v=""Đường số 75""/>"
6778395441,"<tag k=""addr:housenumber"" v=""451""/><tag k=""addr:street"" v=""Đường Lê Văn Lương""/>"
6778395442,"<tag k=""addr:housenumber"" v=""457""/><tag k=""addr:street"" v=""Đường Lê Văn Lương""/>"
6778395443,"<tag k=""addr:housenumber"" v=""505""/><tag k=""addr:street"" v=""Đường Lê Văn Lương""/>"
6778395444,"<tag k=""addr:housenumber"" v=""509""/><tag k=""addr:street"" v=""Đường Lê Văn Lương""/>"
6778395445,"<tag k=""addr:housenumber"" v=""515""/><tag k=""addr:street"" v=""Đường Lê Văn Lương""/>"
6778395446,"<tag k=""addr:housenumber"" v=""525""/><tag k=""addr:street"" v=""Đường Lê Văn Lương""/>"
6778432725,"<tag k=""addr:housenumber"" v=""128""/><tag k=""addr:street"" v=""Đường sổ 28""/>"
6778432726,"<tag k=""addr:housenumber"" v=""92""/><tag k=""addr:street"" v=""Đường sổ 28""/>"
6778432727,"<tag k=""addr:housenumber"" v=""56""/><tag k=""addr:street"" v=""Đường sổ 28""/>"
6778432728,"<tag k=""addr:housenumber"" v=""5""/><tag k=""addr:street"" v=""Số 30 Tân Quy Đông""/>"
6778432729,"<tag k=""addr:housenumber"" v=""100""/><tag k=""addr:street"" v=""Đường sổ 32""/>"
6778432730,"<tag k=""addr:housenumber"" v=""98""/><tag k=""addr:street"" v=""Đường sổ 32""/>"
6778432731,"<tag k=""addr:housenumber"" v=""44""/><tag k=""addr:street"" v=""Đường sổ 32""/>"
6778432732,"<tag k=""addr:housenumber"" v=""52""/><tag k=""addr:street"" v=""Đường sổ 32""/>"
6778432733,"<tag k=""addr:housenumber"" v=""18""/><tag k=""addr:street"" v=""Đường sổ 32""/>"
6778432734,"<tag k=""addr:housenumber"" v=""12""/><tag k=""addr:street"" v=""Đường sổ 32""/>"
6778432735,"<tag k=""addr:housenumber"" v=""8""/><tag k=""addr:street"" v=""Đường sổ 32""/>"
6778432736,"<tag k=""addr:housenumber"" v=""29""/><tag k=""addr:street"" v=""Đường sổ 32""/>"
6778432737,"<tag k=""addr:housenumber"" v=""55""/><tag k=""addr:street"" v=""Đường số 75""/>"
6778432738,"<tag k=""addr:housenumber"" v=""61""/><tag k=""addr:street"" v=""Đường số 75""/>"
6778432739,"<tag k=""addr:housenumber"" v=""63""/><tag k=""addr:street"" v=""Đường số 75""/>"
6780311586,"<tag k=""addr:housenumber"" v=""số 8""/><tag k=""addr:postcode"" v=""700000""/><tag k=""addr:street"" v=""Bến Nghé""/><tag k=""email"" v=""cskh.ascentgardenhome@gmail.com""/><tag k=""internet_access"" v=""wlan""/><tag k=""name"" v=""Khách Sạn Ascent Garden Homes""/><tag k=""opening_hours"" v=""24/7""/><tag k=""phone"" v=""0934515397""/><tag k=""tourism"" v=""apartment""/>"
6781842303,"<tag k=""access"" v=""customers""/><tag k=""amenity"" v=""motorcycle_parking""/><tag k=""covered"" v=""no""/><tag k=""supervised"" v=""yes""/>"
